Categories,Eligible for Supply Chain Only,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Industrial Supplies -> Retail Equipment & Supplies,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,8.76559693359375,8.8076555859375,8.84971423828125,8.891772890624999,8.933831542968749,8.975890195312498,9.017948847656248,9.060007499999998,9.102066152343747,9.144124804687497,9.186183457031246,9.228242109374996,9.270300761718746,9.312359414062495,9.354418066406245,9.396476718749994,9.438535371093744,9.480594023437494,9.522652675781245,9.564711328124995,9.606769980468744,9.648828632812496,9.690887285156247,9.732945937499997,9.775004589843746,9.817063242187498,9.859121894531249,9.901180546874999,9.943239199218748,9.9852978515625,10.300737744140624,10.61617763671875,10.931617529296874,11.247057421874999,11.562497314453125
Industrial Supplies -> Safety Clothing & Equipment,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,8.76559693359375,8.8076555859375,8.84971423828125,8.891772890624999,8.933831542968749,8.975890195312498,9.017948847656248,9.060007499999998,9.102066152343747,9.144124804687497,9.186183457031246,9.228242109374996,9.270300761718746,9.312359414062495,9.354418066406245,9.396476718749994,9.438535371093744,9.480594023437494,9.522652675781245,9.564711328124995,9.606769980468744,9.648828632812496,9.690887285156247,9.732945937499997,9.775004589843746,9.817063242187498,9.859121894531249,9.901180546874999,9.943239199218748,9.9852978515625,10.300737744140624,10.61617763671875,10.931617529296874,11.247057421874999,11.562497314453125
Jewelry,,,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Bracelets,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry -> Cufflinks, Tie Clips, Brooch",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Earrings,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Jewelry Storage,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Loose Stones,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Necklaces,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Rings,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Sets,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewelry -> Watches (NOT Wearable Tech),Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVD/CD/Games,,,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movies & TV Media -> Blu-ray Discs,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Microsoft,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Nintendo,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Other,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Video Games -> Games -> Sony,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movies & TV Media -> DVD Discs,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movies & TV Media -> Other,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Music CDs/Vinyl/Tapes,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musical ,,,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,4.286875,4.3580854166666665,4.429295833333333,4.50050625,4.6241071875,4.747708125,4.8713090625,4.99491,5.1185109375,5.2266617578125,5.334812578125,5.4429633984375,5.5511142187499996,5.6592650390624994,5.767415859374999,5.8755666796875,5.9837175,6.0918683203125,6.200019140625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Musical Instruments -> Accessories,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,4.286875,4.3580854166666665,4.429295833333333,4.50050625,4.6241071875,4.747708125,4.8713090625,4.99491,5.1185109375,5.2266617578125,5.334812578125,5.4429633984375,5.5511142187499996,5.6592650390624994,5.767415859374999,5.8755666796875,5.9837175,6.0918683203125,6.200019140625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Musical Instruments -> Not Powered,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.1434375,2.1434375,2.1434375,2.1434375,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,4.286875,4.3580854166666665,4.429295833333333,4.50050625,4.6241071875,4.747708125,4.8713090625,4.99491,5.1185109375,5.2266617578125,5.334812578125,5.4429633984375,5.5511142187499996,5.6592650390624994,5.767415859374999,5.8755666796875,5.9837175,6.0918683203125,6.200019140625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Music -> Musical Instruments -> Powered,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.1434375,2.4113671875000002,2.6792968750000004,2.9472265625,3.21515625,3.4830859375000003,3.751015625,4.0189453125000005,4.286875,4.286875,4.286875,4.3580854166666665,4.429295833333333,4.50050625,4.6241071875,4.747708125,4.8713090625,4.99491,5.1185109375,5.2266617578125,5.334812578125,5.4429633984375,5.5511142187499996,5.6592650390624994,5.767415859374999,5.8755666796875,5.9837175,6.0918683203125,6.200019140625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office,,,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
Office -> Calendars,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Office -> Office Electronics -> Binding Machines, Laminators",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Calculators,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Cash Registers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,
Office -> Office Electronics -> Presentation Equipment,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,
Office -> Office Electronics -> Shredders,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Electronics -> Typewriters,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,
Office -> Office Supplies,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
Party and Occaisons,,,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
